Province_State,Country,Last_Update,Confirmed,Deaths,Recovered,Province_State,Lat,Lon
"Oliver, North Dakota",US,2020-07-27,5,0,0,"Oliver, North Dakota",47.11530482,-101.3406158
"Olmsted, Minnesota",US,2020-07-27,1515,21,0,"Olmsted, Minnesota",44.00374114,-92.40209944
"Oneida, Idaho",US,2020-07-27,8,0,0,"Oneida, Idaho",42.19494279999999,-112.5407838
"Oneida, New York",US,2020-07-27,2000,112,0,"Oneida, New York",43.24375382,-75.43710392
"Oneida, Wisconsin",US,2020-07-27,69,0,0,"Oneida, Wisconsin",45.70677897,-89.51944105
"Onondaga, New York",US,2020-07-27,3389,194,0,"Onondaga, New York",43.00491923,-76.19971155
"Onslow, North Carolina",US,2020-07-27,712,9,0,"Onslow, North Carolina",34.72607366,-77.42908179
"Ontario, New York",US,2020-07-27,341,34,0,"Ontario, New York",42.85145728,-77.30874425
"Ontonagon, Michigan",US,2020-07-27,3,0,0,"Ontonagon, Michigan",46.665226200000006,-89.31390481
"Orange, California",US,2020-07-27,34373,564,0,"Orange, California",33.70147516,-117.76459979999998
"Orange, Florida",US,2020-07-27,26980,173,0,"Orange, Florida",28.51367621,-81.31799498
"Orange, Indiana",US,2020-07-27,158,24,0,"Orange, Indiana",38.54118920000001,-86.49523093
"Orange, New York",US,2020-07-27,10998,489,0,"Orange, New York",41.40337468,-74.30240757
"Orange, North Carolina",US,2020-07-27,1197,45,0,"Orange, North Carolina",36.06092947,-79.12167935
"Orange, Texas",US,2020-07-27,827,8,0,"Orange, Texas",30.11879481,-93.89412775
"Orange, Vermont",US,2020-07-27,14,0,0,"Orange, Vermont",44.00470222,-72.37640104
"Orange, Virginia",US,2020-07-27,194,3,0,"Orange, Virginia",38.24530219,-78.01560400000002
"Orangeburg, South Carolina",US,2020-07-27,1894,48,0,"Orangeburg, South Carolina",33.4391073,-80.79886287
"Oregon, Missouri",US,2020-07-27,12,0,0,"Oregon, Missouri",36.68710164,-91.4033755
"Orleans, Louisiana",US,2020-07-27,9898,552,0,"Orleans, Louisiana",30.06971951,-89.92660315
"Orleans, New York",US,2020-07-27,290,54,0,"Orleans, New York",43.2516977,-78.2320066
"Orleans, Vermont",US,2020-07-27,14,0,0,"Orleans, Vermont",44.82964024,-72.24562697
"Orocovis, Puerto Rico",US,2020-07-27,145,0,0,"Orocovis, Puerto Rico",18.215046,-66.433604
"Osage, Kansas",US,2020-07-27,34,0,0,"Osage, Kansas",38.65235984,-95.72707998
"Osage, Missouri",US,2020-07-27,32,0,0,"Osage, Missouri",38.46036182,-91.8613635
"Osage, Oklahoma",US,2020-07-27,304,10,0,"Osage, Oklahoma",36.62888819,-96.39635704
"Osborne, Kansas",US,2020-07-27,3,0,0,"Osborne, Kansas",39.3503437,-98.76753828
"Osceola, Florida",US,2020-07-27,7614,51,0,"Osceola, Florida",28.06312234,-81.14882926
"Osceola, Iowa",US,2020-07-27,75,0,0,"Osceola, Iowa",43.37824276,-95.62422844
"Osceola, Michigan",US,2020-07-27,64,0,0,"Osceola, Michigan",43.98992088,-85.32566756
"Oscoda, Michigan",US,2020-07-27,23,1,0,"Oscoda, Michigan",44.68192279,-84.12939244
"Oswego, New York",US,2020-07-27,238,3,0,"Oswego, New York",43.42778894,-76.14635194
"Otero, Colorado",US,2020-07-27,38,3,0,"Otero, Colorado",37.9014485,-103.7173385
"Otero, New Mexico",US,2020-07-27,147,10,0,"Otero, New Mexico",32.61348406,-105.7417604
"Otoe, Nebraska",US,2020-07-27,38,0,0,"Otoe, Nebraska",40.64843556,-96.13374142
"Otsego, Michigan",US,2020-07-27,128,10,0,"Otsego, Michigan",45.02085831,-84.59898295
"Otsego, New York",US,2020-07-27,103,5,0,"Otsego, New York",42.63492579,-75.03151402
"Ottawa, Kansas",US,2020-07-27,28,0,0,"Ottawa, Kansas",39.13237408,-97.65020313
"Ottawa, Michigan",US,2020-07-27,1600,53,0,"Ottawa, Michigan",42.95996803,-85.9969107
"Ottawa, Ohio",US,2020-07-27,313,24,0,"Ottawa, Ohio",41.53781826,-83.0940185
"Ottawa, Oklahoma",US,2020-07-27,269,2,0,"Ottawa, Oklahoma",36.83532655,-94.81011909
"Otter Tail, Minnesota",US,2020-07-27,148,2,0,"Otter Tail, Minnesota",46.40846929,-95.70835255
"Ouachita, Arkansas",US,2020-07-27,64,1,0,"Ouachita, Arkansas",33.58839816,-92.87795984
"Ouachita, Louisiana",US,2020-07-27,4102,99,0,"Ouachita, Louisiana",32.47645559,-92.15704172
"Ouray, Colorado",US,2020-07-27,12,1,0,"Ouray, Colorado",38.14717457,-107.7675136
"Out of AL, Alabama",US,2020-07-27,0,0,0,"Out of AL, Alabama",,
"Out of GA, Georgia",US,2020-07-27,14477,74,0,"Out of GA, Georgia",,
"Out of HI, Hawaii",US,2020-07-27,23,1,0,"Out of HI, Hawaii",,
"Out of IL, Illinois",US,2020-07-27,0,0,0,"Out of IL, Illinois",,
"Out of LA, Louisiana",US,2020-07-27,0,0,0,"Out of LA, Louisiana",,
"Out of MI, Michigan",US,2020-07-27,75,0,0,"Out of MI, Michigan",,
"Out of PR, Puerto Rico",US,2020-07-27,537,0,0,"Out of PR, Puerto Rico",,
"Out of TN, Tennessee",US,2020-07-27,2625,12,0,"Out of TN, Tennessee",,
"Outagamie, Wisconsin",US,2020-07-27,965,12,0,"Outagamie, Wisconsin",44.41578887,-88.46565023
"Overton, Tennessee",US,2020-07-27,107,1,0,"Overton, Tennessee",36.34117832,-85.28989535
"Owen, Indiana",US,2020-07-27,70,1,0,"Owen, Indiana",39.31145587,-86.83900724
"Owen, Kentucky",US,2020-07-27,28,0,0,"Owen, Kentucky",38.51679143,-84.82404619
"Owsley, Kentucky",US,2020-07-27,6,0,0,"Owsley, Kentucky",37.42823949,-83.68811419
"Owyhee, Idaho",US,2020-07-27,186,0,0,"Owyhee, Idaho",42.58016894,-116.16938710000001
"Oxford, Maine",US,2020-07-27,49,0,0,"Oxford, Maine",44.49952995,-70.75682123
"Ozark, Missouri",US,2020-07-27,4,0,0,"Ozark, Missouri",36.64916339,-92.44459066
"Ozaukee, Wisconsin",US,2020-07-27,468,16,0,"Ozaukee, Wisconsin",43.38352225,-87.94625009
"Pacific, Washington",US,2020-07-27,30,1,0,"Pacific, Washington",46.55418369,-123.7285716
"Page, Iowa",US,2020-07-27,56,0,0,"Page, Iowa",40.7393172,-95.1497813
"Page, Virginia",US,2020-07-27,328,24,0,"Page, Virginia",38.61807452,-78.48797204
"Palm Beach, Florida",US,2020-07-27,30325,755,0,"Palm Beach, Florida",26.64676272,-80.46536002
"Palo Alto, Iowa",US,2020-07-27,63,0,0,"Palo Alto, Iowa",43.08193849,-94.67824621
"Palo Pinto, Texas",US,2020-07-27,142,2,0,"Palo Pinto, Texas",32.75310985,-98.31319001
"Pamlico, North Carolina",US,2020-07-27,51,1,0,"Pamlico, North Carolina",35.15253315,-76.66559823
"Panola, Mississippi",US,2020-07-27,732,9,0,"Panola, Mississippi",34.36398677,-89.95064249
"Panola, Texas",US,2020-07-27,257,24,0,"Panola, Texas",32.163959600000005,-94.30552481
"Park, Colorado",US,2020-07-27,40,1,0,"Park, Colorado",39.120926,-105.7182065
"Park, Montana",US,2020-07-27,40,0,0,"Park, Montana",45.48965095,-110.52643940000002
"Park, Wyoming",US,2020-07-27,99,0,0,"Park, Wyoming",44.52157546,-109.58528249999999
"Parke, Indiana",US,2020-07-27,40,0,0,"Parke, Indiana",39.77202286,-87.20375833
"Parker, Texas",US,2020-07-27,824,2,0,"Parker, Texas",32.77757172,-97.80500621
"Parmer, Texas",US,2020-07-27,289,8,0,"Parmer, Texas",34.52993409,-102.78446679999999
"Pasco, Florida",US,2020-07-27,5803,69,0,"Pasco, Florida",28.30810945,-82.40227529
"Pasquotank, North Carolina",US,2020-07-27,298,17,0,"Pasquotank, North Carolina",36.26723798,-76.25134778
"Passaic, New Jersey",US,2020-07-27,17312,1242,0,"Passaic, New Jersey",41.03238628,-74.29954144
"Patillas, Puerto Rico",US,2020-07-27,85,0,0,"Patillas, Puerto Rico",18.03174,-66.012242
"Patrick, Virginia",US,2020-07-27,99,3,0,"Patrick, Virginia",36.680163799999995,-80.2865648
"Paulding, Georgia",US,2020-07-27,1222,18,0,"Paulding, Georgia",33.91969522,-84.86848792
"Paulding, Ohio",US,2020-07-27,52,0,0,"Paulding, Ohio",41.11676341,-84.5801017
"Pawnee, Kansas",US,2020-07-27,7,0,0,"Pawnee, Kansas",38.18108732,-99.23692334
"Pawnee, Nebraska",US,2020-07-27,5,0,0,"Pawnee, Nebraska",40.13141096,-96.23705437
"Pawnee, Oklahoma",US,2020-07-27,107,3,0,"Pawnee, Oklahoma",36.31743373,-96.70331759999999
"Payette, Idaho",US,2020-07-27,281,2,0,"Payette, Idaho",44.00545243,-116.7647695
"Payne, Oklahoma",US,2020-07-27,614,3,0,"Payne, Oklahoma",36.07695283,-96.97584944
"Peach, Georgia",US,2020-07-27,250,10,0,"Peach, Georgia",32.56934316,-83.82937
"Pearl River, Mississippi",US,2020-07-27,427,34,0,"Pearl River, Mississippi",30.77090935,-89.58677275
"Pecos, Texas",US,2020-07-27,193,1,0,"Pecos, Texas",30.78097267,-102.72412609999999
"Pembina, North Dakota",US,2020-07-27,26,0,0,"Pembina, North Dakota",48.76623521,-97.5523809
"Pemiscot, Missouri",US,2020-07-27,179,6,0,"Pemiscot, Missouri",36.2130572,-89.78742322
"Pend Oreille, Washington",US,2020-07-27,34,0,0,"Pend Oreille, Washington",48.53234021,-117.2741804
"Pender, North Carolina",US,2020-07-27,557,3,0,"Pender, North Carolina",34.52265624,-77.90352133
"Pendleton, Kentucky",US,2020-07-27,32,0,0,"Pendleton, Kentucky",38.69607718,-84.35599463
"Pendleton, West Virginia",US,2020-07-27,28,1,0,"Pendleton, West Virginia",38.68314479,-79.35084086
"Pennington, Minnesota",US,2020-07-27,62,1,0,"Pennington, Minnesota",48.06642577,-96.0370814
"Pennington, South Dakota",US,2020-07-27,778,26,0,"Pennington, South Dakota",44.0025835,-102.8240777
"Penobscot, Maine",US,2020-07-27,139,5,0,"Penobscot, Maine",45.40194593,-68.65020455
"Penuelas, Puerto Rico",US,2020-07-27,51,0,0,"Penuelas, Puerto Rico",18.059645,-66.721572
"Peoria, Illinois",US,2020-07-27,1018,32,0,"Peoria, Illinois",40.78702156,-89.76078901
"Pepin, Wisconsin",US,2020-07-27,38,0,0,"Pepin, Wisconsin",44.58307413,-91.99949611
"Perkins, Nebraska",US,2020-07-27,9,0,0,"Perkins, Nebraska",40.85082525,-101.6502942
"Perkins, South Dakota",US,2020-07-27,4,0,0,"Perkins, South Dakota",45.49049506,-102.47555859999999
"Perquimans, North Carolina",US,2020-07-27,56,2,0,"Perquimans, North Carolina",36.17847453,-76.40603143
"Perry, Alabama",US,2020-07-27,382,3,0,"Perry, Alabama",32.64048341,-87.29770589
"Perry, Arkansas",US,2020-07-27,42,0,0,"Perry, Arkansas",34.9459153,-92.94372564
"Perry, Illinois",US,2020-07-27,92,1,0,"Perry, Illinois",38.08510853,-89.36856219
"Perry, Indiana",US,2020-07-27,163,12,0,"Perry, Indiana",38.07809328,-86.63741946
"Perry, Kentucky",US,2020-07-27,154,2,0,"Perry, Kentucky",37.25023553,-83.22922731
"Perry, Mississippi",US,2020-07-27,175,6,0,"Perry, Mississippi",31.17161885,-88.99281835
"Perry, Missouri",US,2020-07-27,187,3,0,"Perry, Missouri",37.70660776,-89.82741088
"Perry, Ohio",US,2020-07-27,70,1,0,"Perry, Ohio",39.73508655,-82.23804971
"Perry, Pennsylvania",US,2020-07-27,106,5,0,"Perry, Pennsylvania",40.40206612,-77.26297447
"Perry, Tennessee",US,2020-07-27,60,0,0,"Perry, Tennessee",35.63708728,-87.86139634
"Pershing, Nevada",US,2020-07-27,13,0,0,"Pershing, Nevada",40.44003782,-118.40056409999998
"Person, North Carolina",US,2020-07-27,174,1,0,"Person, North Carolina",36.38989032,-78.97217358
"Petersburg, Alaska",US,2020-07-27,6,1,0,"Petersburg, Alaska",57.13978948,-132.9540995
"Petersburg, Virginia",US,2020-07-27,391,9,0,"Petersburg, Virginia",37.20530399,-77.39368102
"Pettis, Missouri",US,2020-07-27,274,3,0,"Pettis, Missouri",38.72798918,-93.28471706
"Phelps, Missouri",US,2020-07-27,59,0,0,"Phelps, Missouri",37.87736118,-91.79351727
"Phelps, Nebraska",US,2020-07-27,32,0,0,"Phelps, Nebraska",40.51156033,-99.41461667
"Philadelphia, Pennsylvania",US,2020-07-27,29303,1676,0,"Philadelphia, Pennsylvania",40.00338507,-75.1379271
"Phillips, Arkansas",US,2020-07-27,250,6,0,"Phillips, Arkansas",34.43268455,-90.84800154
"Phillips, Colorado",US,2020-07-27,19,0,0,"Phillips, Colorado",40.59414277,-102.3577703
"Phillips, Kansas",US,2020-07-27,41,7,0,"Phillips, Kansas",39.78465501,-99.34668865
"Piatt, Illinois",US,2020-07-27,31,0,0,"Piatt, Illinois",40.01360584,-88.59319339
"Pickaway, Ohio",US,2020-07-27,2308,42,0,"Pickaway, Ohio",39.64170392,-83.0243386
"Pickens, Alabama",US,2020-07-27,332,9,0,"Pickens, Alabama",33.28094866,-88.08818103
"Pickens, Georgia",US,2020-07-27,218,5,0,"Pickens, Georgia",34.46589159,-84.46406611
"Pickens, South Carolina",US,2020-07-27,1563,16,0,"Pickens, South Carolina",34.88807695,-82.72791551
"Pickett, Tennessee",US,2020-07-27,18,1,0,"Pickett, Tennessee",36.55606529,-85.07763299999998
"Pierce, Georgia",US,2020-07-27,353,5,0,"Pierce, Georgia",31.35928155,-82.21598442
"Pierce, Nebraska",US,2020-07-27,17,0,0,"Pierce, Nebraska",42.26434853,-97.60122773
"Pierce, North Dakota",US,2020-07-27,8,0,0,"Pierce, North Dakota",48.24977025,-99.96407787
"Pierce, Washington",US,2020-07-27,4454,119,0,"Pierce, Washington",47.03892768,-122.14059579999999
"Pierce, Wisconsin",US,2020-07-27,148,0,0,"Pierce, Wisconsin",44.71850291,-92.4224416
"Pike, Alabama",US,2020-07-27,596,7,0,"Pike, Alabama",31.80396383,-85.9408295
"Pike, Arkansas",US,2020-07-27,57,0,0,"Pike, Arkansas",34.16250414,-93.65789349
"Pike, Georgia",US,2020-07-27,164,3,0,"Pike, Georgia",33.09310242,-84.38790389
"Pike, Illinois",US,2020-07-27,11,0,0,"Pike, Illinois",39.62265059,-90.8877017
"Pike, Indiana",US,2020-07-27,25,0,0,"Pike, Indiana",38.40112197,-87.23574907
"Pike, Kentucky",US,2020-07-27,194,3,0,"Pike, Kentucky",37.47088263,-82.39487445
"Pike, Mississippi",US,2020-07-27,720,29,0,"Pike, Mississippi",31.17507789,-90.40392572
"Pike, Missouri",US,2020-07-27,54,1,0,"Pike, Missouri",39.34310674,-91.16980779
"Pike, Ohio",US,2020-07-27,48,0,0,"Pike, Ohio",39.07634001,-83.06769584
"Pike, Pennsylvania",US,2020-07-27,523,21,0,"Pike, Pennsylvania",41.33155042,-75.03208106
"Pima, Arizona",US,2020-07-27,14963,418,0,"Pima, Arizona",32.0971334,-111.7890033
"Pinal, Arizona",US,2020-07-27,7468,123,0,"Pinal, Arizona",32.90525627,-111.3449483
"Pine, Minnesota",US,2020-07-27,121,0,0,"Pine, Minnesota",46.12105238,-92.74070188
"Pinellas, Florida",US,2020-07-27,15147,373,0,"Pinellas, Florida",27.93130349,-82.72239666
"Pipestone, Minnesota",US,2020-07-27,133,8,0,"Pipestone, Minnesota",44.02301619,-96.25841142
"Piscataquis, Maine",US,2020-07-27,3,0,0,"Piscataquis, Maine",45.83839062,-69.2860223
"Pitkin, Colorado",US,2020-07-27,153,2,0,"Pitkin, Colorado",39.21720112,-106.9310027
"Pitt, North Carolina",US,2020-07-27,1472,10,0,"Pitt, North Carolina",35.59535426,-77.37353178
"Pittsburg, Oklahoma",US,2020-07-27,132,3,0,"Pittsburg, Oklahoma",34.92065823,-95.75134320000001
"Pittsylvania, Virginia",US,2020-07-27,270,2,0,"Pittsylvania, Virginia",36.81980341,-79.39731264
"Placer, California",US,2020-07-27,1605,14,0,"Placer, California",39.06167234,-120.72405690000001
"Plaquemines, Louisiana",US,2020-07-27,378,18,0,"Plaquemines, Louisiana",29.42245447,-89.60322085
"Platte, Missouri",US,2020-07-27,252,6,0,"Platte, Missouri",39.38154439,-94.77068479
"Platte, Nebraska",US,2020-07-27,735,3,0,"Platte, Nebraska",41.57246836,-97.52144359
"Platte, Wyoming",US,2020-07-27,5,0,0,"Platte, Wyoming",42.13299116,-104.96633100000001
"Pleasants, West Virginia",US,2020-07-27,7,0,0,"Pleasants, West Virginia",39.37091679,-81.16771771
"Plumas, California",US,2020-07-27,28,0,0,"Plumas, California",40.00355989,-120.8395236
"Plymouth, Iowa",US,2020-07-27,411,7,0,"Plymouth, Iowa",42.737633,-96.21366621
"Plymouth, Massachusetts",US,2020-07-27,8985,704,0,"Plymouth, Massachusetts",41.94070556,-70.80802823
"Pocahontas, Iowa",US,2020-07-27,111,1,0,"Pocahontas, Iowa",42.73420133,-94.67862564
"Pocahontas, West Virginia",US,2020-07-27,40,0,0,"Pocahontas, West Virginia",38.32758728,-80.00993811
"Poinsett, Arkansas",US,2020-07-27,119,3,0,"Poinsett, Arkansas",35.57433534,-90.66268713
"Pointe Coupee, Louisiana",US,2020-07-27,623,29,0,"Pointe Coupee, Louisiana",30.71409502,-91.60209535
"Polk, Arkansas",US,2020-07-27,120,0,0,"Polk, Arkansas",34.48254879,-94.22728802
"Polk, Florida",US,2020-07-27,11423,217,0,"Polk, Florida",27.95027105,-81.69732947
"Polk, Georgia",US,2020-07-27,521,5,0,"Polk, Georgia",34.00267074,-85.18677781
"Polk, Iowa",US,2020-07-27,9080,191,0,"Polk, Iowa",41.68679484,-93.57767461
"Polk, Minnesota",US,2020-07-27,110,3,0,"Polk, Minnesota",47.77372465,-96.40134647
"Polk, Missouri",US,2020-07-27,150,0,0,"Polk, Missouri",37.6162296,-93.39828174
"Polk, Nebraska",US,2020-07-27,20,0,0,"Polk, Nebraska",41.18813488,-97.56630712
"Polk, North Carolina",US,2020-07-27,124,5,0,"Polk, North Carolina",35.27820615,-82.16812354
"Polk, Oregon",US,2020-07-27,245,12,0,"Polk, Oregon",44.90322804,-123.4128888
"Polk, Tennessee",US,2020-07-27,105,0,0,"Polk, Tennessee",35.12245443,-84.52075859
"Polk, Texas",US,2020-07-27,601,1,0,"Polk, Texas",30.79472531,-94.82766240000001
"Polk, Wisconsin",US,2020-07-27,97,2,0,"Polk, Wisconsin",45.46130348,-92.44182875
"Ponce, Puerto Rico",US,2020-07-27,372,0,0,"Ponce, Puerto Rico",18.059498,-66.613748
"Pondera, Montana",US,2020-07-27,8,0,0,"Pondera, Montana",48.22773388,-112.22527029999999
"Pontotoc, Mississippi",US,2020-07-27,607,6,0,"Pontotoc, Mississippi",34.226046000000004,-89.03636807
"Pontotoc, Oklahoma",US,2020-07-27,131,2,0,"Pontotoc, Oklahoma",34.72959848,-96.68337199
"Pope, Arkansas",US,2020-07-27,1045,6,0,"Pope, Arkansas",35.44871474,-93.03212219
"Pope, Illinois",US,2020-07-27,6,0,0,"Pope, Illinois",37.41391284,-88.56152109
"Pope, Minnesota",US,2020-07-27,34,0,0,"Pope, Minnesota",45.58606667,-95.44451209
"Poquoson, Virginia",US,2020-07-27,32,0,0,"Poquoson, Virginia",37.14259351,-76.35798148
"Portage, Ohio",US,2020-07-27,648,59,0,"Portage, Ohio",41.16793482,-81.19735782
"Portage, Wisconsin",US,2020-07-27,321,0,0,"Portage, Wisconsin",44.47558711,-89.50152965
"Porter, Indiana",US,2020-07-27,1041,38,0,"Porter, Indiana",41.45986947,-87.06848888
"Portsmouth, Virginia",US,2020-07-27,1267,21,0,"Portsmouth, Virginia",36.85914825,-76.35971629
"Posey, Indiana",US,2020-07-27,143,0,0,"Posey, Indiana",38.02097333,-87.86480429
"Pottawatomie, Kansas",US,2020-07-27,99,0,0,"Pottawatomie, Kansas",39.37925655,-96.34564657
"Pottawatomie, Oklahoma",US,2020-07-27,300,6,0,"Pottawatomie, Oklahoma",35.20614018,-96.94923008
"Pottawattamie, Iowa",US,2020-07-27,1040,18,0,"Pottawattamie, Iowa",41.33640314,-95.53907776
"Potter, Pennsylvania",US,2020-07-27,20,0,0,"Potter, Pennsylvania",41.74471626,-77.89559864
"Potter, South Dakota",US,2020-07-27,1,0,0,"Potter, South Dakota",45.06583079,-99.95498503
"Potter, Texas",US,2020-07-27,3353,42,0,"Potter, Texas",35.40133773,-101.893964
"Powder River, Montana",US,2020-07-27,1,0,0,"Powder River, Montana",45.39617714,-105.636738
"Powell, Kentucky",US,2020-07-27,36,0,0,"Powell, Kentucky",37.83218794,-83.82553961
"Power, Idaho",US,2020-07-27,29,0,0,"Power, Idaho",42.69254894,-112.83957420000002
"Poweshiek, Iowa",US,2020-07-27,123,8,0,"Poweshiek, Iowa",41.68625425,-92.53155731
"Powhatan, Virginia",US,2020-07-27,111,3,0,"Powhatan, Virginia",37.55016038,-77.91267882
"Prairie, Arkansas",US,2020-07-27,56,0,0,"Prairie, Arkansas",34.83624419,-91.55162157
"Pratt, Kansas",US,2020-07-27,32,0,0,"Pratt, Kansas",37.64780729,-98.73922153
"Preble, Ohio",US,2020-07-27,123,2,0,"Preble, Ohio",39.7420247,-84.64787018
"Prentiss, Mississippi",US,2020-07-27,251,6,0,"Prentiss, Mississippi",34.61810501,-88.51986294
"Presidio, Texas",US,2020-07-27,35,0,0,"Presidio, Texas",29.99954402,-104.24080790000001
"Presque Isle, Michigan",US,2020-07-27,14,1,0,"Presque Isle, Michigan",45.34018577,-83.91498656
"Preston, West Virginia",US,2020-07-27,119,2,0,"Preston, West Virginia",39.46770987,-79.66712803
"Price, Wisconsin",US,2020-07-27,19,0,0,"Price, Wisconsin",45.68051754,-90.36098879999999
"Prince Edward, Virginia",US,2020-07-27,258,6,0,"Prince Edward, Virginia",37.22554789,-78.43597949
"Prince George, Virginia",US,2020-07-27,318,2,0,"Prince George, Virginia",37.18497668,-77.22922187
"Prince George's, Maryland",US,2020-07-27,21558,730,0,"Prince George's, Maryland",38.83070039,-76.8496441
"Prince William, Virginia",US,2020-07-27,8458,167,0,"Prince William, Virginia",38.70916224,-77.48713689
"Prince of Wales-Hyder, Alaska",US,2020-07-27,3,0,0,"Prince of Wales-Hyder, Alaska",55.76261984,-133.0511621
"Providence, Rhode Island",US,2020-07-27,14033,0,0,"Providence, Rhode Island",41.87064746,-71.57753536
"Prowers, Colorado",US,2020-07-27,46,0,0,"Prowers, Colorado",37.95544985,-102.3926052
"Pueblo, Colorado",US,2020-07-27,559,33,0,"Pueblo, Colorado",38.17359144,-104.5127437
"Pulaski, Arkansas",US,2020-07-27,4346,71,0,"Pulaski, Arkansas",34.77054088,-92.31355101
"Pulaski, Georgia",US,2020-07-27,74,2,0,"Pulaski, Georgia",32.23334561,-83.47549959999998
"Pulaski, Illinois",US,2020-07-27,89,0,0,"Pulaski, Illinois",37.22631423,-89.13085001
"Pulaski, Indiana",US,2020-07-27,69,1,0,"Pulaski, Indiana",41.04166107,-86.69890683
"Pulaski, Kentucky",US,2020-07-27,182,2,0,"Pulaski, Kentucky",37.10466131,-84.57629079
"Pulaski, Missouri",US,2020-07-27,171,1,0,"Pulaski, Missouri",37.82462075,-92.20783203
"Pulaski, Virginia",US,2020-07-27,67,2,0,"Pulaski, Virginia",37.06474963,-80.71229738
"Pushmataha, Oklahoma",US,2020-07-27,60,0,0,"Pushmataha, Oklahoma",34.41635232,-95.37603505
"Putnam, Florida",US,2020-07-27,1169,13,0,"Putnam, Florida",29.60779729,-81.74230285
"Putnam, Georgia",US,2020-07-27,307,17,0,"Putnam, Georgia",33.32056115,-83.37552891
"Putnam, Illinois",US,2020-07-27,7,0,0,"Putnam, Illinois",41.2013541,-89.2869272
"Putnam, Indiana",US,2020-07-27,207,8,0,"Putnam, Indiana",39.66437981,-86.84517605
"Putnam, Missouri",US,2020-07-27,4,0,0,"Putnam, Missouri",40.47942497,-93.02042674
"Putnam, New York",US,2020-07-27,1404,63,0,"Putnam, New York",41.42630093,-73.74965532
"Putnam, Ohio",US,2020-07-27,173,16,0,"Putnam, Ohio",41.02094889,-84.1336111
"Putnam, Tennessee",US,2020-07-27,1361,11,0,"Putnam, Tennessee",36.14005459,-85.50646123
"Putnam, West Virginia",US,2020-07-27,140,0,0,"Putnam, West Virginia",38.50782345,-81.9082131
"Quay, New Mexico",US,2020-07-27,31,1,0,"Quay, New Mexico",35.10403332,-103.54817270000001
"Quebradillas, Puerto Rico",US,2020-07-27,56,0,0,"Quebradillas, Puerto Rico",18.439692,-66.926113
"Queen Anne's, Maryland",US,2020-07-27,366,23,0,"Queen Anne's, Maryland",39.06198912,-76.03530977
"Quitman, Georgia",US,2020-07-27,25,1,0,"Quitman, Georgia",31.86728114,-85.01773177
"Quitman, Mississippi",US,2020-07-27,168,1,0,"Quitman, Mississippi",34.25157572,-90.28908
"Rabun, Georgia",US,2020-07-27,154,3,0,"Rabun, Georgia",34.88389445,-83.40304637
"Racine, Wisconsin",US,2020-07-27,2906,72,0,"Racine, Wisconsin",42.74753117,-88.05941254
"Radford, Virginia",US,2020-07-27,23,0,0,"Radford, Virginia",37.12222899,-80.56027320000003
"Rains, Texas",US,2020-07-27,37,1,0,"Rains, Texas",32.87109387,-95.79232691
"Raleigh, West Virginia",US,2020-07-27,130,0,0,"Raleigh, West Virginia",37.76936795,-81.2456041
"Ralls, Missouri",US,2020-07-27,16,0,0,"Ralls, Missouri",39.52817427,-91.51838643
"Ramsey, Minnesota",US,2020-07-27,6253,254,0,"Ramsey, Minnesota",45.01625271,-93.09872295
"Ramsey, North Dakota",US,2020-07-27,29,1,0,"Ramsey, North Dakota",48.26886249,-98.72223879
"Randall, Texas",US,2020-07-27,1442,17,0,"Randall, Texas",34.96585996,-101.8971322
"Randolph, Alabama",US,2020-07-27,359,10,0,"Randolph, Alabama",33.29526734,-85.45708831
"Randolph, Arkansas",US,2020-07-27,137,2,0,"Randolph, Arkansas",36.3415714,-91.02455531
"Randolph, Georgia",US,2020-07-27,237,26,0,"Randolph, Georgia",31.76622818,-84.75732369
"Randolph, Illinois",US,2020-07-27,403,7,0,"Randolph, Illinois",38.05095369,-89.82512254
"Randolph, Indiana",US,2020-07-27,92,4,0,"Randolph, Indiana",40.15734772,-85.01139319
"Randolph, Missouri",US,2020-07-27,29,1,0,"Randolph, Missouri",39.44007257,-92.4971374
"Randolph, North Carolina",US,2020-07-27,1911,36,0,"Randolph, North Carolina",35.71015088,-79.80570339
"Randolph, West Virginia",US,2020-07-27,205,0,0,"Randolph, West Virginia",38.769899,-79.87919615
"Rankin, Mississippi",US,2020-07-27,1830,23,0,"Rankin, Mississippi",32.26469147,-89.94537876
"Ransom, North Dakota",US,2020-07-27,25,0,0,"Ransom, North Dakota",46.45621782,-97.65742504
"Rapides, Louisiana",US,2020-07-27,2687,98,0,"Rapides, Louisiana",31.19778499,-92.52997303
"Rappahannock, Virginia",US,2020-07-27,39,1,0,"Rappahannock, Virginia",38.68295619,-78.15826963
"Ravalli, Montana",US,2020-07-27,62,1,0,"Ravalli, Montana",46.08520862,-114.11891640000002
"Ray, Missouri",US,2020-07-27,48,0,0,"Ray, Missouri",39.3537468,-93.98905745
"Reagan, Texas",US,2020-07-27,51,5,0,"Reagan, Texas",31.36607041,-101.52326590000001
"Real, Texas",US,2020-07-27,71,0,0,"Real, Texas",29.83321503,-99.82018052
"Red Lake, Minnesota",US,2020-07-27,9,0,0,"Red Lake, Minnesota",47.87197525,-96.09561104
"Red River, Louisiana",US,2020-07-27,167,9,0,"Red River, Louisiana",32.09530039,-93.34213308
